calories,carbs,fat,name,resturant
210,12,12,Beef Crispy Taco,taco-bueno
496,49,25,Beef Muchaco®,taco-bueno
1567,127,97,Beef Mucho Nachos®,taco-bueno
759,58,48,Beef Nacho Salad,taco-bueno
358,32,21,Beef Potato Burrito,taco-bueno
823,49,51,Beef Quesadilla,taco-bueno
245,18,14,Beef Soft Taco,taco-bueno
190,18,9,Beef Taco Rollup™,taco-bueno
190,18,9,Beef Taco Rollup™,taco-bueno
1043,58,75,Beef Taco Salad,taco-bueno
490,70,15,Black Bean Burrito,taco-bueno
90,18,0,Black Beans – Platter Portion,taco-bueno
180,36,0,Black Beans – Side Portion,taco-bueno
572,47,35,Cheese Nachos,taco-bueno
709,48,42,Cheese Quesadilla,taco-bueno
210,24,11,Cheesecake Chimichanga,taco-bueno
607,53,30,Chicken Big Ol’ Burrito (B.O.B.™),taco-bueno
477,43,26,Chicken Bueno Chilada®,taco-bueno
170,12,9,Chicken Crispy Taco,taco-bueno
387,40,18,Chicken Muchaco®,taco-bueno
1505,128,90,Chicken Mucho Nachos®,taco-bueno
713,59,43,Chicken Nacho Salad,taco-bueno
327,33,18,Chicken Potato Burrito,taco-bueno
761,50,44,Chicken Quesadilla,taco-bueno
184,19,8,Chicken Soft Taco,taco-bueno
180,18,7,Chicken Taco Rollup™,taco-bueno
180,18,7,Chicken Taco Rollup™,taco-bueno
838,53,57,Chicken Taco Salad,taco-bueno
237,19,11,Chicken Tortilla Soup – Bowl,taco-bueno
117,11,6,Chicken Tortilla Soup – Cup,taco-bueno
140,31.5,0.25,Cilantro Lime Rice – Platter Portion,taco-bueno
280,63,0.5,Cilantro Lime Rice – Side Portion,taco-bueno
564,54,29,Combination Burrito,taco-bueno
210,19,8,Flame-Grilled Chicken Fajita Taco,taco-bueno
230,20,11,Flame-Grilled Steak Fajita Taco,taco-bueno
219,23,11,Kids Cheese Quesadilla,taco-bueno
219,23,11,Kids Cheese Quesadilla,taco-bueno
560,37,32,Meat Lovers Burrito,taco-bueno
310,19,20,Meat Lovers Taco,taco-bueno
469,83,12,Mexican Rice,taco-bueno
1086,105,62,MexiDips & Chips®,taco-bueno
274,23,15,Mini Cheese Quesadilla,taco-bueno
457,49,22,Muchaco Without Cheddar Cheese,taco-bueno
348,39,14,Muchaco Without Cheddar Cheese,taco-bueno
392,38,20,Muchaco Without Refried Beans,taco-bueno
374,43,18,Party Burrito®,taco-bueno
374,43,18,Party Burrito®,taco-bueno
143,5,10,Party Taco®,taco-bueno
143,5,10,Party Taco®,taco-bueno
460,47,22,Potato Egg Burrito,taco-bueno
230,24,10,Potato Egg Taco,taco-bueno
280,18,22,Potato Stix,taco-bueno
279,10,21,Queso,taco-bueno
634,60,34,Refried Beans,taco-bueno
440,37,23,Sausage Egg Burrito,taco-bueno
250,19,15,Sausage Egg Taco,taco-bueno
235,41,6,Small Mexican Rice (Available only with Platters),taco-bueno
317,30,17,Small Refried Beans (Available only with Platters),taco-bueno
195,51,0,Strawberry,taco-bueno
325,85,0,Strawberry,taco-bueno
130,34,0,Strawberry Smoothie,taco-bueno
401,32,24,Tostada,taco-bueno
450,24,30,10-piece Chicken Nuggets,wendys
430,23,28,10-piece Spicy Chicken Nuggets,wendys
180,10,12,4-piece Chicken Nuggets,wendys
170,9,11,4-piece Spicy Chicken Nuggets,wendys
270,14,18,6-piece Chicken Nuggets,wendys
260,14,17,6-piece Spicy Chicken Nuggets,wendys
570,49,27,Apple Pecan Chicken Salad,wendys
340,28,18,Apple Pecan Chicken Salad Half-Size,wendys
40,9,0,Apple Slices,wendys
670,57,32,Asiago Ranch Chicken Club,wendys
380,33,13,Asian Cashew Chicken Salad,wendys
240,20,10,"Asian Cashew Chicken Salad, Half-Size",wendys
540,66,21,Bacon Cheese Potato,wendys
940,41,56,Baconator®,wendys
580,43,29,BBQ Ranch Chicken Salad,wendys
310,25,14,"BBQ Ranch Chicken Salad, Half Size",wendys
440,67,14,Broccoli Cheese Potato,wendys
250,18,17,Caesar Side Salad,wendys
530,55,28,Chili Cheese Fries,wendys
300,54,6,Chocolate Frosty Waffle Cone,wendys
410,31,24,Crispy Chicken Caesar Wrap,wendys
350,34,19,Crispy Chicken Sandwich,wendys
820,42,47,Dave’s Hot ‘N Juicy™ 1/2 lb.* Double,wendys
580,42,31,Dave’s Hot ‘N Juicy™ 1/4 lb.* Single,wendys
1090,43,66,Dave’s Hot ‘N Juicy™ 3/4 lb.* Triple,wendys
460,27,25,Double Stack™,wendys
200,19,13,Garden Side Salad,wendys
260,25,10,Grilled Chicken Go Wrap,wendys
510,54,20,Homestyle Chicken Fillet,wendys
390,26,22,JBC (Jr. Bacon Cheeseburger),wendys
290,26,13,Jr. Cheeseburger,wendys
350,28,19,Jr. Cheeseburger Deluxe,wendys
